loss tensor(3.3409, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(40515.2109, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(40518.7188, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(40522.2266, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(40525.7344, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(40529.2422, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(40532.7500, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(40536.2578, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(40539.7656, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(40543.2734, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(40546.7812, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(40550.2891, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(40553.7969, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(40557.3047, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(40560.8125, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(40564.3203, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(40567.8281, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(40571.3359, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(40574.8438, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(40578.3516, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(40581.8594, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(40585.3672, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(40588.8750, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(40592.3828, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(40595.8906, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(40599.3984, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(40602.9062, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(40606.4141, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(40609.9219, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(40613.4297, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(40616.9375, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(40620.4453, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(40623.9531, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(40627.4609, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(40630.9688, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(40634.4766, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(40637.9844, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(40641.4922, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(40645., device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(40648.5078, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(40652.0156, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(40655.5234, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(40659.0312, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(40662.5391, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(40666.0469, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(40669.5547, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(40673.0625, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(40676.5703, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(40680.0781, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(40683.5859, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(40687.0938, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(40690.6016, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(40694.1094, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(40697.6172, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(40701.1250, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(40704.6328, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(40708.1406, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(40711.6484, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(40715.1562, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(40718.6641, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(40722.1719, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(40725.6797, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(40729.1875, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(40732.6953, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(40736.2031, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(40739.7109, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(40743.2188, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(40746.7266, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(40750.2344, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(40753.7422, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(40757.2500, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(40760.7578, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(40764.2656, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(40767.7734, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(40771.2812, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(40774.7891, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(40778.2969, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(40781.8047, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(40785.3125, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(40788.8203, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(40792.3281, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(40795.8359, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(40799.3438, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(40802.8516, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(40806.3594, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(40809.8672, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(40813.3750, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(40816.8828, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(40820.3906, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(40823.8984, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(40827.4062, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(40830.9141, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(40834.4219, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(40837.9297, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(40841.4375, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(40844.9453, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(40848.4531, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(40851.9609, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(40855.4688, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(40858.9766, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(40862.4844, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(40865.9922, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(40869.5000, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(40873.0078, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(40876.5156, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(40880.0234, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(40883.5312, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(40887.0391, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(40890.5469, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(40894.0547, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(40897.5625, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(40901.0703, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(40904.5781, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(40908.0859, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(40911.5938, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(40915.1016, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(40918.6094, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(40922.1172, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(40925.6250, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(40929.1328, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(40932.6406, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(40936.1484, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(40939.6562, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(40943.1641, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(40946.6719, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(40950.1797, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(40953.6875, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(40957.1953, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(40960.7031, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(40964.2109, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(40967.7188, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(40971.2266, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(40974.7344, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(40978.2422, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(40981.7500, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(40985.2578, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(40988.7656, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(40992.2734, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(40995.7812, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(40999.2891, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(41002.7969, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(41006.3047, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(41009.8125, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(41013.3203, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(41016.8281, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(41020.3359, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(41023.8438, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(41027.3516, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(41030.8594, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(41034.3672, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(41037.8750, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(41041.3828, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(41044.8906, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(41048.3984, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(41051.9062, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(41055.4141, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(41058.9219, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(41062.4297, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(41065.9375, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(41069.4453, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(41072.9531, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(41076.4609, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(41079.9688, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(41083.4766, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(41086.9844, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(41090.4922, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(41094., device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(41097.5078, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(41101.0156, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(41104.5234, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(41108.0312, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(41111.5391, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(41115.0469, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(41118.5547, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(41122.0625, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(41125.5703, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(41129.0781, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(41132.5859, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(41136.0938, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(41139.6016, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(41143.1094, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(41146.6172, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(41150.1250, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(41153.6328, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(41157.1406, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(41160.6484, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(41164.1562, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(41167.6641, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(41171.1719, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(41174.6797, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(41178.1875, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(41181.6953, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(41185.2031, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(41188.7109, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(41192.2188, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(41195.7266, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(41199.2344, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(41202.7422, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(41206.2500, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(41209.7578, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(41213.2656, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(41216.7734, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(41220.2812, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(41223.7891, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(41227.2969, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(41230.8047, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(41234.3125, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(41237.8203, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(41241.3281, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(41244.8359, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(41248.3438, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(41251.8516, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(41255.3594, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(41258.8672, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(41262.3750, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(41265.8828, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(41269.3906, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(41272.8984, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(41276.4062, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(41279.9141, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(41283.4219, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(41286.9297, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(41290.4375, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(41293.9453, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(41297.4531, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(41300.9609, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(41304.4688, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(41307.9766, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(41311.4844, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(41314.9922, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(41318.5000, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(41322.0078, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(41325.5156, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(41329.0234, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(41332.5312, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(41336.0391, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(41339.5469, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(41343.0547, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(41346.5625, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(41350.0703, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(41353.5781, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(41357.0859, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(41360.5938, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(41364.1016, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(41367.6094, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(41371.1172, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(41374.6250, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(41378.1328, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(41381.6406, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(41385.1484, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(41388.6562, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(41392.1641, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(41395.6719, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(41399.1797, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(41402.6875, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(41406.1953, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(41409.7031, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(41413.2109, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(41416.7188, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(41420.2266, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(41423.7344, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(41427.2422, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(41430.7500, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(41434.2578, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(41437.7656, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(41441.2734, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(41444.7812, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(41448.2891, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(41451.7969, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(41455.3047, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(41458.8125, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(41462.3203, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(41465.8281, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(41469.3359, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(41472.8438, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(41476.3516, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(41479.8594, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(41483.3672, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(41486.8750, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(41490.3828, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(41493.8906, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(41497.3984, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(41500.9062, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(41504.4141, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(41507.9219, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(41511.4297, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(41514.9375, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(41518.4453, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(41521.9531, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(41525.4609, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(41528.9688, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(41532.4766, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(41535.9844, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(41539.4922, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(41543., device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(41546.5078, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(41550.0156, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(41553.5234, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(41557.0312, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(41560.5391, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(41564.0469, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(41567.5547, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(41571.0625, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(41574.5703, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(41578.0781, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(41581.5859, device='cuda:0', grad_fn=<AddBackward0>)
